Country Name,Country Code,year,co2
Aruba,ABW,2000,26.19487524
Aruba,ABW,2001,25.93402441
Aruba,ABW,2002,25.67116178
Aruba,ABW,2003,26.42045209
Aruba,ABW,2004,26.51729342
Aruba,ABW,2005,27.20070778
Aruba,ABW,2006,26.94826047
Aruba,ABW,2007,27.895574
Aruba,ABW,2008,26.23084664
Aruba,ABW,2009,25.91583295
Aruba,ABW,2010,24.67052887
Aruba,ABW,2011,24.5058352
Aruba,ABW,2012,13.15554169
Aruba,ABW,2013,8.351294252
Aruba,ABW,2014,8.408362638
Afghanistan,AFG,2000,0.03850634
Afghanistan,AFG,2001,0.039002334
Afghanistan,AFG,2002,0.048715548
Afghanistan,AFG,2003,0.0518296
Afghanistan,AFG,2004,0.039377828
Afghanistan,AFG,2005,0.052948215
Afghanistan,AFG,2006,0.063728472
Afghanistan,AFG,2007,0.085417506
Afghanistan,AFG,2008,0.154101422
Afghanistan,AFG,2009,0.241722682
Afghanistan,AFG,2010,0.293836994
Afghanistan,AFG,2011,0.412016938
Afghanistan,AFG,2012,0.350370581
Afghanistan,AFG,2013,0.315601773
Afghanistan,AFG,2014,0.299444991
Angola,AGO,2000,0.580352661
Angola,AGO,2001,0.573047493
Angola,AGO,2002,0.720768849
Angola,AGO,2003,0.497975073
Angola,AGO,2004,0.996165478
Angola,AGO,2005,0.979740026
Angola,AGO,2006,1.098883898
Angola,AGO,2007,1.197843982
Angola,AGO,2008,1.181526759
Angola,AGO,2009,1.232494515
Angola,AGO,2010,1.243405585
Angola,AGO,2011,1.252789255
Angola,AGO,2012,1.330843018
Angola,AGO,2013,1.254617218
Angola,AGO,2014,1.291328315
Albania,ALB,2000,0.978174681
Albania,ALB,2001,1.053304176
Albania,ALB,2002,1.229540709
Albania,ALB,2003,1.412697196
Albania,ALB,2004,1.376212735
Albania,ALB,2005,1.412498211
Albania,ALB,2006,1.302576367
Albania,ALB,2007,1.322334855
Albania,ALB,2008,1.484311139
Albania,ALB,2009,1.495600199
Albania,ALB,2010,1.578573584
Albania,ALB,2011,1.803714725
Albania,ALB,2012,1.692908325
Albania,ALB,2013,1.749211079
Albania,ALB,2014,1.978763312
Andorra,AND,2000,8.019284294
Andorra,AND,2001,7.786950001
Andorra,AND,2002,7.590615141
Andorra,AND,2003,7.315760706
Andorra,AND,2004,7.358624941
Andorra,AND,2005,7.299871936
Andorra,AND,2006,6.746218716
Andorra,AND,2007,6.519465912
Andorra,AND,2008,6.427886622
Andorra,AND,2009,6.121652341
Andorra,AND,2010,6.122594702
Andorra,AND,2011,5.867129945
Andorra,AND,2012,5.916596911
Andorra,AND,2013,5.900752587
Andorra,AND,2014,5.832169951
Arab World,ARB,2000,3.684441272
Arab World,ARB,2001,3.590302965
Arab World,ARB,2002,3.588035581
Arab World,ARB,2003,3.779889011
Arab World,ARB,2004,4.051465169
Arab World,ARB,2005,4.168486256
Arab World,ARB,2006,4.268239866
Arab World,ARB,2007,4.100226273
Arab World,ARB,2008,4.390401434
Arab World,ARB,2009,4.542151451
Arab World,ARB,2010,4.615758201
Arab World,ARB,2011,4.537755236
Arab World,ARB,2012,4.813630727
Arab World,ARB,2013,4.650474168
Arab World,ARB,2014,4.860233832
United Arab Emirates,ARE,2000,35.67825923
United Arab Emirates,ARE,2001,30.49115342
United Arab Emirates,ARE,2002,24.15124891
United Arab Emirates,ARE,2003,28.55255307
United Arab Emirates,ARE,2004,27.70120802
United Arab Emirates,ARE,2005,25.36237265
United Arab Emirates,ARE,2006,23.63108943
United Arab Emirates,ARE,2007,22.43980121
United Arab Emirates,ARE,2008,22.82394719
United Arab Emirates,ARE,2009,21.90855608
United Arab Emirates,ARE,2010,19.44369027
United Arab Emirates,ARE,2011,19.07648878
United Arab Emirates,ARE,2012,19.81768422
United Arab Emirates,ARE,2013,18.95416379
United Arab Emirates,ARE,2014,23.30202251
Argentina,ARG,2000,3.835573665
Argentina,ARG,2001,3.568599866
Argentina,ARG,2002,3.291547735
Argentina,ARG,2003,3.52558427
Argentina,ARG,2004,4.06905838
Argentina,ARG,2005,4.141236814
Argentina,ARG,2006,4.434821452
Argentina,ARG,2007,4.382668884
Argentina,ARG,2008,4.682912395
Argentina,ARG,2009,4.410889894
Argentina,ARG,2010,4.558499612
Argentina,ARG,2011,4.600290699
Argentina,ARG,2012,4.569383676
Argentina,ARG,2013,4.462903755
Argentina,ARG,2014,4.746797455
Armenia,ARM,2000,1.128918604
Armenia,ARM,2001,1.161167684
Armenia,ARM,2002,1.003201493
Armenia,ARM,2003,1.136138307
Armenia,ARM,2004,1.214751524
Armenia,ARM,2005,1.460030477
Armenia,ARM,2006,1.481177962
Armenia,ARM,2007,1.726570171
Armenia,ARM,2008,1.911537642
Armenia,ARM,2009,1.509411878
Armenia,ARM,2010,1.465621895
Armenia,ARM,2011,1.710070765
Armenia,ARM,2012,1.976060074
Armenia,ARM,2013,1.899711734
Armenia,ARM,2014,1.90275891
American Samoa,ASM,,
Antigua and Barbuda,ATG,2000,4.123971095
Antigua and Barbuda,ATG,2001,4.09566526
Antigua and Barbuda,ATG,2002,4.293313704
Antigua and Barbuda,ATG,2003,4.620874526
Antigua and Barbuda,ATG,2004,4.778147909
Antigua and Barbuda,ATG,2005,4.806998084
Antigua and Barbuda,ATG,2006,4.913644367
Antigua and Barbuda,ATG,2007,5.136472571
Antigua and Barbuda,ATG,2008,5.194500314
Antigua and Barbuda,ATG,2009,5.446757355
Antigua and Barbuda,ATG,2010,5.539567509
Antigua and Barbuda,ATG,2011,5.363407474
Antigua and Barbuda,ATG,2012,5.418446532
Antigua and Barbuda,ATG,2013,5.360453467
Antigua and Barbuda,ATG,2014,5.377648546
Australia,AUS,2000,17.20060983
Australia,AUS,2001,16.73336743
Australia,AUS,2002,17.37045177
Australia,AUS,2003,16.90195895
Australia,AUS,2004,17.02651535
Australia,AUS,2005,17.16971145
Australia,AUS,2006,17.65139831
Australia,AUS,2007,17.86526004
Australia,AUS,2008,18.16087566
Australia,AUS,2009,18.20018196
Australia,AUS,2010,17.74084505
Australia,AUS,2011,17.53887776
Australia,AUS,2012,17.06614082
Australia,AUS,2013,16.08347439
Australia,AUS,2014,15.37013776
Austria,AUT,2000,7.774259739
Austria,AUT,2001,8.192769898
Austria,AUT,2002,8.299115796
Austria,AUT,2003,8.889562334
Austria,AUT,2004,8.858363703
Austria,AUT,2005,9.020169598
Austria,AUT,2006,8.727297872
Austria,AUT,2007,8.406418936
Austria,AUT,2008,8.295095978
Austria,AUT,2009,7.518751102
Austria,AUT,2010,8.071131802
Austria,AUT,2011,7.748134305
Austria,AUT,2012,7.387077163
Austria,AUT,2013,7.368748145
Austria,AUT,2014,6.86986793
Azerbaijan,AZE,2000,3.666271029
Azerbaijan,AZE,2001,3.547105484
Azerbaijan,AZE,2002,3.623944346
Azerbaijan,AZE,2003,3.718169927
Azerbaijan,AZE,2004,3.863229639
Azerbaijan,AZE,2005,4.091801927
Azerbaijan,AZE,2006,4.616299863
Azerbaijan,AZE,2007,3.5553401
Azerbaijan,AZE,2008,4.051383481
Azerbaijan,AZE,2009,3.565668218
Azerbaijan,AZE,2010,3.388225879
Azerbaijan,AZE,2011,3.646179877
Azerbaijan,AZE,2012,3.82487717
Azerbaijan,AZE,2013,3.785068836
Azerbaijan,AZE,2014,3.931560609
Burundi,BDI,2000,0.042395011
Burundi,BDI,2001,0.031323575
Burundi,BDI,2002,0.031548442
Burundi,BDI,2003,0.023205146
Burundi,BDI,2004,0.027569697
Burundi,BDI,2005,0.020747407
Burundi,BDI,2006,0.024365963
Burundi,BDI,2007,0.023555045
Burundi,BDI,2008,0.023219419
Burundi,BDI,2009,0.022462399
Burundi,BDI,2010,0.024260032
Burundi,BDI,2011,0.02676196
Burundi,BDI,2012,0.030296973
Burundi,BDI,2013,0.03017577
Burundi,BDI,2014,0.044485376
Belgium,BEL,2000,11.2296677
Belgium,BEL,2001,11.13371551
Belgium,BEL,2002,10.3854951
Belgium,BEL,2003,10.88211417
Belgium,BEL,2004,10.66129022
Belgium,BEL,2005,10.35539299
Belgium,BEL,2006,10.151039
Belgium,BEL,2007,9.744777191
Belgium,BEL,2008,9.751984809
Belgium,BEL,2009,9.249615685
Belgium,BEL,2010,10.17146522
Belgium,BEL,2011,9.046560547
Belgium,BEL,2012,8.546478214
Belgium,BEL,2013,8.671352487
Belgium,BEL,2014,8.328159898
Benin,BEN,2000,0.232860969
Benin,BEN,2001,0.256497596
Benin,BEN,2002,0.285000234
Benin,BEN,2003,0.313037269
Benin,BEN,2004,0.323642156
Benin,BEN,2005,0.299985405
Benin,BEN,2006,0.471267009
Benin,BEN,2007,0.531738987
Benin,BEN,2008,0.507237393
Benin,BEN,2009,0.521063185
Benin,BEN,2010,0.553283259
Benin,BEN,2011,0.559693354
Benin,BEN,2012,0.562347006
Benin,BEN,2013,0.580960914
Benin,BEN,2014,0.614213852
Burkina Faso,BFA,2000,0.089716851
Burkina Faso,BFA,2001,0.083504269
Burkina Faso,BFA,2002,0.081733493
Burkina Faso,BFA,2003,0.085194017
Burkina Faso,BFA,2004,0.084705971
Burkina Faso,BFA,2005,0.083875344
Burkina Faso,BFA,2006,0.098375847
Burkina Faso,BFA,2007,0.115526282
Burkina Faso,BFA,2008,0.130556622
Burkina Faso,BFA,2009,0.127633338
Burkina Faso,BFA,2010,0.125717252
Burkina Faso,BFA,2011,0.137496219
Burkina Faso,BFA,2012,0.158663009
Burkina Faso,BFA,2013,0.179132409
Burkina Faso,BFA,2014,0.162018806
Bangladesh,BGD,2000,0.211802225
Bangladesh,BGD,2001,0.242020016
Bangladesh,BGD,2002,0.246756218
Bangladesh,BGD,2003,0.25660216
Bangladesh,BGD,2004,0.266823041
Bangladesh,BGD,2005,0.275246594
Bangladesh,BGD,2006,0.299529173
Bangladesh,BGD,2007,0.301630726
Bangladesh,BGD,2008,0.332727819
Bangladesh,BGD,2009,0.357158767
Bangladesh,BGD,2010,0.393936699
Bangladesh,BGD,2011,0.412011186
Bangladesh,BGD,2012,0.433487963
Bangladesh,BGD,2013,0.442400828
Bangladesh,BGD,2014,0.459141965
Bulgaria,BGR,2000,5.328034342
Bulgaria,BGR,2001,5.800066474
Bulgaria,BGR,2002,5.695266947
Bulgaria,BGR,2003,6.084370085
Bulgaria,BGR,2004,6.064891808
Bulgaria,BGR,2005,6.256282044
Bulgaria,BGR,2006,6.445333272
Bulgaria,BGR,2007,6.925435282
Bulgaria,BGR,2008,6.772087541
Bulgaria,BGR,2009,5.731193724
Bulgaria,BGR,2010,5.964900206
Bulgaria,BGR,2011,6.71538056
Bulgaria,BGR,2012,6.119456526
Bulgaria,BGR,2013,5.450695963
Bulgaria,BGR,2014,5.871615869
Bahrain,BHR,2000,28.05091075
Bahrain,BHR,2001,19.96600382
Bahrain,BHR,2002,21.35410421
Bahrain,BHR,2003,21.14840679
Bahrain,BHR,2004,21.10015931
Bahrain,BHR,2005,21.60193124
Bahrain,BHR,2006,19.64708884
Bahrain,BHR,2007,25.91595737
Bahrain,BHR,2008,26.70821199
Bahrain,BHR,2009,23.81170841
Bahrain,BHR,2010,23.5854809
Bahrain,BHR,2011,22.41333475
Bahrain,BHR,2012,20.51485098
Bahrain,BHR,2013,23.80435697
Bahrain,BHR,2014,23.44975483
"Bahamas, The",BHS,2000,5.60101044
"Bahamas, The",BHS,2001,5.17748198
"Bahamas, The",BHS,2002,5.100353542
"Bahamas, The",BHS,2003,4.808098915
"Bahamas, The",BHS,2004,5.343724227
"Bahamas, The",BHS,2005,5.290297009
"Bahamas, The",BHS,2006,4.957323646
"Bahamas, The",BHS,2007,4.938208385
"Bahamas, The",BHS,2008,4.290906171
"Bahamas, The",BHS,2009,4.629528598
"Bahamas, The",BHS,2010,4.583343495
"Bahamas, The",BHS,2011,5.091832893
"Bahamas, The",BHS,2012,5.292937031
"Bahamas, The",BHS,2013,7.426540134
"Bahamas, The",BHS,2014,6.323257512
Bosnia and Herzegovina,BIH,2000,3.66047151
Bosnia and Herzegovina,BIH,2001,3.543235673
Bosnia and Herzegovina,BIH,2002,3.787614144
Bosnia and Herzegovina,BIH,2003,3.833651783
Bosnia and Herzegovina,BIH,2004,4.128334876
Bosnia and Herzegovina,BIH,2005,4.285163148
Bosnia and Herzegovina,BIH,2006,4.647460965
Bosnia and Herzegovina,BIH,2007,4.677514043
Bosnia and Herzegovina,BIH,2008,5.35493606
Bosnia and Herzegovina,BIH,2009,5.526103005
Bosnia and Herzegovina,BIH,2010,5.716134832
Bosnia and Herzegovina,BIH,2011,6.475389585
Bosnia and Herzegovina,BIH,2012,6.101280083
Bosnia and Herzegovina,BIH,2013,6.080813337
Bosnia and Herzegovina,BIH,2014,6.234719162
Belarus,BLR,2000,5.389745291
Belarus,BLR,2001,5.314049012
Belarus,BLR,2002,5.311929657
Belarus,BLR,2003,5.464145912
Belarus,BLR,2004,5.977157999
Belarus,BLR,2005,6.122471586
Belarus,BLR,2006,6.462446658
Belarus,BLR,2007,6.330314039
Belarus,BLR,2008,6.623163555
Belarus,BLR,2009,6.439684267
Belarus,BLR,2010,6.64269666
Belarus,BLR,2011,6.762517349
Belarus,BLR,2012,6.67999159
Belarus,BLR,2013,6.736652251
Belarus,BLR,2014,6.701957705
Belize,BLZ,2000,1.601342418
Belize,BLZ,2001,1.754517931
Belize,BLZ,2002,1.650252092
Belize,BLZ,2003,1.607795489
Belize,BLZ,2004,1.421168536
Belize,BLZ,2005,1.48866657
Belize,BLZ,2006,1.526093133
Belize,BLZ,2007,1.597516144
Belize,BLZ,2008,1.425287018
Belize,BLZ,2009,1.868957631
Belize,BLZ,2010,1.676105694
Belize,BLZ,2011,1.82686092
Belize,BLZ,2012,1.415825911
Belize,BLZ,2013,1.491598897
Belize,BLZ,2014,1.407601494
Bermuda,BMU,2000,8.36199117
Bermuda,BMU,2001,8.448227313
Bermuda,BMU,2002,8.85974059
Bermuda,BMU,2003,8.859865772
Bermuda,BMU,2004,9.147364292
Bermuda,BMU,2005,9.088334321
Bermuda,BMU,2006,10.11617563
Bermuda,BMU,2007,11.24603933
Bermuda,BMU,2008,9.943759288
Bermuda,BMU,2009,7.262934975
Bermuda,BMU,2010,9.347122413
Bermuda,BMU,2011,6.872359209
Bermuda,BMU,2012,7.356862866
Bermuda,BMU,2013,7.051814587
Bermuda,BMU,2014,8.838314988
Bolivia,BOL,2000,1.327056787
Bolivia,BOL,2001,1.014681791
Bolivia,BOL,2002,1.201378773
Bolivia,BOL,2003,1.259040432
Bolivia,BOL,2004,1.239406557
Bolivia,BOL,2005,1.335330942
Bolivia,BOL,2006,1.621906742
Bolivia,BOL,2007,1.30616895
Bolivia,BOL,2008,1.37896562
Bolivia,BOL,2009,1.433545061
Bolivia,BOL,2010,1.532870644
Bolivia,BOL,2011,1.602029322
Bolivia,BOL,2012,1.835469055
Bolivia,BOL,2013,1.818997383
Bolivia,BOL,2014,1.932419499
Brazil,BRA,2000,1.871118313
Brazil,BRA,2001,1.898353874
Brazil,BRA,2002,1.844379611
Brazil,BRA,2003,1.762482362
Brazil,BRA,2004,1.828671981
Brazil,BRA,2005,1.858087992
Brazil,BRA,2006,1.839393859
Brazil,BRA,2007,1.901371917
Brazil,BRA,2008,2.008670258
Brazil,BRA,2009,1.883811784
Brazil,BRA,2010,2.132937571
Brazil,BRA,2011,2.211587235
Brazil,BRA,2012,2.343570115
Brazil,BRA,2013,2.488417184
Brazil,BRA,2014,2.594388285
Barbados,BRB,2000,4.402894974
Barbados,BRB,2001,4.511188282
Barbados,BRB,2002,4.525025969
Barbados,BRB,2003,4.660219351
Barbados,BRB,2004,4.739998755
Barbados,BRB,2005,4.938242904
Barbados,BRB,2006,4.986412836
Barbados,BRB,2007,4.93979359
Barbados,BRB,2008,5.844583314
Barbados,BRB,2009,5.807257514
Barbados,BRB,2010,5.285997375
Barbados,BRB,2011,5.449513722
Barbados,BRB,2012,5.222107001
Barbados,BRB,2013,5.127146392
Barbados,BRB,2014,4.490177673
Brunei Darussalam,BRN,2000,14.14020184
Brunei Darussalam,BRN,2001,13.25056672
Brunei Darussalam,BRN,2002,12.62269977
Brunei Darussalam,BRN,2003,12.99158717
Brunei Darussalam,BRN,2004,13.90208971
Brunei Darussalam,BRN,2005,13.70764162
Brunei Darussalam,BRN,2006,13.13286158
Brunei Darussalam,BRN,2007,22.45018193
Brunei Darussalam,BRN,2008,24.04688439
Brunei Darussalam,BRN,2009,20.48624704
Brunei Darussalam,BRN,2010,21.10594553
Brunei Darussalam,BRN,2011,24.60717794
Brunei Darussalam,BRN,2012,24.18076388
Brunei Darussalam,BRN,2013,19.23359197
Brunei Darussalam,BRN,2014,22.12470124
Bhutan,BTN,2000,0.690660881
Bhutan,BTN,2001,0.653044437
Bhutan,BTN,2002,0.689377786
Bhutan,BTN,2003,0.605839592
Bhutan,BTN,2004,0.481081773
Bhutan,BTN,2005,0.603125919
Bhutan,BTN,2006,0.583684405
Bhutan,BTN,2007,0.571168834
Bhutan,BTN,2008,0.601619231
Bhutan,BTN,2009,0.544051575
Bhutan,BTN,2010,0.67026322
Bhutan,BTN,2011,0.990398509
Bhutan,BTN,2012,1.086025018
Bhutan,BTN,2013,1.203220818
Bhutan,BTN,2014,1.289321371
Botswana,BWA,2000,2.187461379
Botswana,BWA,2001,2.194012884
Botswana,BWA,2002,2.235280932
Botswana,BWA,2003,2.121745415
Botswana,BWA,2004,2.130846266
Botswana,BWA,2005,2.207093561
Botswana,BWA,2006,2.195251343
Botswana,BWA,2007,2.210450822
Botswana,BWA,2008,2.315483179
Botswana,BWA,2009,1.900285977
Botswana,BWA,2010,2.325924404
Botswana,BWA,2011,2.036091061
Botswana,BWA,2012,2.025409285
Botswana,BWA,2013,2.456718254
Botswana,BWA,2014,3.243287637
Central African Republic,CAF,2000,0.07128948
Central African Republic,CAF,2001,0.064111687
Central African Republic,CAF,2002,0.062874461
Central African Republic,CAF,2003,0.058942176
Central African Republic,CAF,2004,0.057875688
Central African Republic,CAF,2005,0.056853953
Central African Republic,CAF,2006,0.059345636
Central African Republic,CAF,2007,0.059175593
Central African Republic,CAF,2008,0.058227969
Central African Republic,CAF,2009,0.057449997
Central African Republic,CAF,2010,0.059350908
Central African Republic,CAF,2011,0.0622615
Central African Republic,CAF,2012,0.06533025
Central African Republic,CAF,2013,0.06601109
Central African Republic,CAF,2014,0.066593111
Canada,CAN,2000,17.36711469
Canada,CAN,2001,16.98502952
Canada,CAN,2002,16.55937785
Canada,CAN,2003,17.46119914
Canada,CAN,2004,17.25891114
Canada,CAN,2005,17.25108328
Canada,CAN,2006,16.69669436
Canada,CAN,2007,16.85588274
Canada,CAN,2008,16.87519788
Canada,CAN,2009,15.96156016
Canada,CAN,2010,15.723167
Canada,CAN,2011,15.63975962
Canada,CAN,2012,14.89063564
Canada,CAN,2013,14.71197182
Canada,CAN,2014,15.11715878
Central Europe and the Baltics,CEB,2000,6.606420234
Central Europe and the Baltics,CEB,2001,6.822125501
Central Europe and the Baltics,CEB,2002,6.75654044
Central Europe and the Baltics,CEB,2003,6.997372921
Central Europe and the Baltics,CEB,2004,6.923880599
Central Europe and the Baltics,CEB,2005,6.97931376
Central Europe and the Baltics,CEB,2006,7.243359955
Central Europe and the Baltics,CEB,2007,7.271122792
Central Europe and the Baltics,CEB,2008,7.148695308
Central Europe and the Baltics,CEB,2009,6.50781501
Central Europe and the Baltics,CEB,2010,6.8200423
Central Europe and the Baltics,CEB,2011,6.864349465
Central Europe and the Baltics,CEB,2012,6.504366995
Central Europe and the Baltics,CEB,2013,6.344838262
Central Europe and the Baltics,CEB,2014,6.14888254
Switzerland,CHE,2000,5.435484985
Switzerland,CHE,2001,5.93984844
Switzerland,CHE,2002,5.586512817
Switzerland,CHE,2003,5.474267138
Switzerland,CHE,2004,5.46256894
Switzerland,CHE,2005,5.558350382
Switzerland,CHE,2006,5.592175318
Switzerland,CHE,2007,5.03057402
Switzerland,CHE,2008,5.283044324
Switzerland,CHE,2009,5.377973641
Switzerland,CHE,2010,4.983428945
Switzerland,CHE,2011,4.672038363
Switzerland,CHE,2012,4.723574287
Switzerland,CHE,2013,4.972835876
Switzerland,CHE,2014,4.311562994
Channel Islands,CHI,,
Chile,CHL,2000,3.853499375
Chile,CHL,2001,3.453563552
Chile,CHL,2002,3.530720028
Chile,CHL,2003,3.519261571
Chile,CHL,2004,3.742118302
Chile,CHL,2005,3.828453643
Chile,CHL,2006,3.971510482
Chile,CHL,2007,4.343916544
Chile,CHL,2008,4.312294329
Chile,CHL,2009,3.969555616
Chile,CHL,2010,4.251715171
Chile,CHL,2011,4.619729537
Chile,CHL,2012,4.677982797
Chile,CHL,2013,4.76586599
Chile,CHL,2014,4.687376624
China,CHN,2000,2.696862433
China,CHN,2001,2.742120813
China,CHN,2002,3.007083197
China,CHN,2003,3.524074093
China,CHN,2004,4.037990651
China,CHN,2005,4.523178064
China,CHN,2006,4.980314197
China,CHN,2007,5.334909929
China,CHN,2008,5.701915025
China,CHN,2009,6.010102433
China,CHN,2010,6.560520007
China,CHN,2011,7.241515419
China,CHN,2012,7.424750916
China,CHN,2013,7.557211045
China,CHN,2014,7.543907641
Cote d'Ivoire,CIV,2000,0.406991231
Cote d'Ivoire,CIV,2001,0.453421366
Cote d'Ivoire,CIV,2002,0.419561908
Cote d'Ivoire,CIV,2003,0.308844016
Cote d'Ivoire,CIV,2004,0.425832957
Cote d'Ivoire,CIV,2005,0.426769671
Cote d'Ivoire,CIV,2006,0.374162963
Cote d'Ivoire,CIV,2007,0.355057998
Cote d'Ivoire,CIV,2008,0.347554665
Cote d'Ivoire,CIV,2009,0.283812055
Cote d'Ivoire,CIV,2010,0.341512032
Cote d'Ivoire,CIV,2011,0.346951476
Cote d'Ivoire,CIV,2012,0.434007998
Cote d'Ivoire,CIV,2013,0.486455715
Cote d'Ivoire,CIV,2014,0.490206046
Cameroon,CMR,2000,0.224712545
Cameroon,CMR,2001,0.218308253
Cameroon,CMR,2002,0.212475488
Cameroon,CMR,2003,0.229828383
Cameroon,CMR,2004,0.23330822
Cameroon,CMR,2005,0.212179525
Cameroon,CMR,2006,0.215723212
Cameroon,CMR,2007,0.317155402
Cameroon,CMR,2008,0.293251264
Cameroon,CMR,2009,0.346083304
Cameroon,CMR,2010,0.33951502
Cameroon,CMR,2011,0.281094803
Cameroon,CMR,2012,0.290648216
Cameroon,CMR,2013,0.312755732
Cameroon,CMR,2014,0.314928068
"Congo, Dem. Rep.",COD,2000,0.017292618
"Congo, Dem. Rep.",COD,2001,0.017276319
"Congo, Dem. Rep.",COD,2002,0.018616172
"Congo, Dem. Rep.",COD,2003,0.019194831
"Congo, Dem. Rep.",COD,2004,0.022610101
"Congo, Dem. Rep.",COD,2005,0.027392924
"Congo, Dem. Rep.",COD,2006,0.028470592
"Congo, Dem. Rep.",COD,2007,0.030067893
"Congo, Dem. Rep.",COD,2008,0.030794399
"Congo, Dem. Rep.",COD,2009,0.028027156
"Congo, Dem. Rep.",COD,2010,0.031314551
"Congo, Dem. Rep.",COD,2011,0.037377088
"Congo, Dem. Rep.",COD,2012,0.034820686
"Congo, Dem. Rep.",COD,2013,0.050339213
"Congo, Dem. Rep.",COD,2014,0.063369191
"Congo, Rep.",COG,2000,0.325124228
"Congo, Rep.",COG,2001,0.231136261
"Congo, Rep.",COG,2002,0.168972288
"Congo, Rep.",COG,2003,0.261740193
"Congo, Rep.",COG,2004,0.263422291
"Congo, Rep.",COG,2005,0.264306556
"Congo, Rep.",COG,2006,0.291079843
"Congo, Rep.",COG,2007,0.305257019
"Congo, Rep.",COG,2008,0.318099788
"Congo, Rep.",COG,2009,0.410345599
"Congo, Rep.",COG,2010,0.451406105
"Congo, Rep.",COG,2011,0.50055554
"Congo, Rep.",COG,2012,0.641061363
"Congo, Rep.",COG,2013,0.649833428
"Congo, Rep.",COG,2014,0.635369293
Colombia,COL,2000,1.433620241
Colombia,COL,2001,1.372902655
Colombia,COL,2002,1.338899634
Colombia,COL,2003,1.362244907
Colombia,COL,2004,1.288989699
Colombia,COL,2005,1.407985384
Colombia,COL,2006,1.435824144
Colombia,COL,2007,1.40690202
Colombia,COL,2008,1.516403445
Colombia,COL,2009,1.599905659
Colombia,COL,2010,1.658923082
Colombia,COL,2011,1.64912349
Colombia,COL,2012,1.705398582
Colombia,COL,2013,1.893103161
Colombia,COL,2014,1.759537174
Comoros,COM,2000,0.189314418
Comoros,COM,2001,0.184706272
Comoros,COM,2002,0.180298132
Comoros,COM,2003,0.226353755
Comoros,COM,2004,0.239461311
Comoros,COM,2005,0.227828399
Comoros,COM,2006,0.257569541
Comoros,COM,2007,0.160026184
Comoros,COM,2008,0.161805094
Comoros,COM,2009,0.196081111
Comoros,COM,2010,0.233942107
Comoros,COM,2011,0.192025124
Comoros,COM,2012,0.197567789
Comoros,COM,2013,0.237378287
Comoros,COM,2014,0.202814119
Cabo Verde,CPV,2000,0.497272909
Cabo Verde,CPV,2001,0.528914892
Cabo Verde,CPV,2002,0.60831973
Cabo Verde,CPV,2003,0.669412166
Cabo Verde,CPV,2004,0.705698963
Cabo Verde,CPV,2005,0.927245257
Cabo Verde,CPV,2006,0.983876704
Cabo Verde,CPV,2007,1.040309351
Cabo Verde,CPV,2008,0.954553682
Cabo Verde,CPV,2009,1.055171109
Cabo Verde,CPV,2010,1.109478009
Cabo Verde,CPV,2011,1.212548739
Cabo Verde,CPV,2012,0.984565517
Cabo Verde,CPV,2013,0.958866077
Cabo Verde,CPV,2014,0.933403237
Costa Rica,CRI,2000,1.394703986
Costa Rica,CRI,2001,1.441368065
Costa Rica,CRI,2002,1.556794835
Costa Rica,CRI,2003,1.605990202
Costa Rica,CRI,2004,1.655258443
Costa Rica,CRI,2005,1.616889851
Costa Rica,CRI,2006,1.647633189
Costa Rica,CRI,2007,1.858899789
Costa Rica,CRI,2008,1.835359367
Costa Rica,CRI,2009,1.760677795
Costa Rica,CRI,2010,1.665175303
Costa Rica,CRI,2011,1.682660743
Costa Rica,CRI,2012,1.668780062
Costa Rica,CRI,2013,1.614402173
Costa Rica,CRI,2014,1.630951062
Caribbean small states,CSS,2000,6.506692171
Caribbean small states,CSS,2001,6.924531595
Caribbean small states,CSS,2002,7.040816801
Caribbean small states,CSS,2003,7.567341291
Caribbean small states,CSS,2004,7.776927815
Caribbean small states,CSS,2005,8.392102287
Caribbean small states,CSS,2006,9.147516071
Caribbean small states,CSS,2007,9.293786903
Caribbean small states,CSS,2008,9.188087709
Caribbean small states,CSS,2009,8.915001641
Caribbean small states,CSS,2010,9.27710945
Caribbean small states,CSS,2011,9.143734221
Caribbean small states,CSS,2012,8.886377531
Caribbean small states,CSS,2013,9.138025489
Caribbean small states,CSS,2014,8.884541385
Cuba,CUB,2000,2.339161379
Cuba,CUB,2001,2.275291775
Cuba,CUB,2002,2.325789771
Cuba,CUB,2003,2.266421577
Cuba,CUB,2004,2.21934889
Cuba,CUB,2005,2.304659777
Cuba,CUB,2006,2.426221024
Cuba,CUB,2007,2.370445059
Cuba,CUB,2008,2.691785692
Cuba,CUB,2009,2.641408453
Cuba,CUB,2010,3.386127443
Cuba,CUB,2011,3.169444662
Cuba,CUB,2012,3.176608348
Cuba,CUB,2013,3.049362141
Cuba,CUB,2014,3.045210624
Curacao,CUW,2012,39.44566304
Curacao,CUW,2013,33.89940321
Curacao,CUW,2014,37.72628905
Cayman Islands,CYM,2000,11.17156428
Cayman Islands,CYM,2001,10.83608828
Cayman Islands,CYM,2002,10.90149314
Cayman Islands,CYM,2003,10.75530112
Cayman Islands,CYM,2004,9.768536333
Cayman Islands,CYM,2005,9.728990992
Cayman Islands,CYM,2006,9.674881573
Cayman Islands,CYM,2007,11.11147369
Cayman Islands,CYM,2008,11.01638136
Cayman Islands,CYM,2009,10.2688701
